,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5488,7856-GANIL,Male,True,True,False,45,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,True,Bank transfer (automatic),98.7,4525.8,False
5489,0804-XBFBV,Female,False,False,True,11,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,25.2,321.05,False
5490,2676-OXPPQ,Male,False,False,False,6,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),55.7,335.65,False
5491,3703-TTEPD,Male,False,False,False,21,True,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,False,Bank transfer (automatic),65.35,1424.4,False
5492,2799-TSLAG,Female,False,True,True,65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),25.3,1748.55,False
5493,0196-VULGZ,Female,True,True,False,6,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.35,474.9,True
5494,8837-VVWLQ,Female,False,False,False,8,True,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,False,Electronic check,84.95,668.4,True
5495,2696-NARTR,Male,False,False,False,11,True,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,73.85,926.25,True
5496,2208-NKVVH,Male,False,True,True,43,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.25,1077.95,False
5497,7614-QVWQL,Male,False,True,True,49,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,True,Bank transfer (automatic),51.8,2541.25,True
5498,1976-CFOCS,Female,True,True,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,46.0,46.0,True
5499,4631-OACRM,Male,True,False,False,15,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,79.4,1156.1,True
5500,7139-JZFVG,Male,False,True,True,60,True,No,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Bank transfer (automatic),60.5,3694.45,False
5501,4987-GQWPO,Male,False,False,False,17,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),25.1,382.8,False
5502,3755-JBMNH,Male,True,True,False,16,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),71.8,1167.8,True
5503,1757-TCATG,Male,False,True,True,35,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.05,746.75,False
5504,6345-ULYRW,Male,True,True,False,44,True,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,False,Mailed check,88.4,3912.9,True
5505,4776-XSKYQ,Female,False,True,True,12,False,No phone service,DSL,No,No,No,Yes,No,No,One year,False,Credit card (automatic),30.25,368.85,False
5506,8048-DSDFQ,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.2,20.2,False
5507,5753-QQWPW,Female,False,False,False,28,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,True,Electronic check,59.9,1654.7,False
5508,6010-DDPPW,Male,False,True,False,70,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.15,1940.85,False
5509,1809-DMJHQ,Female,False,False,True,5,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,46.0,221.7,True
5510,6693-FRIRW,Male,False,False,False,18,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),101.3,1794.65,False
5511,6586-MYGKD,Male,False,True,False,70,True,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),76.95,5289.8,False
5512,3173-NVMPX,Female,False,True,True,9,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,55.3,501.2,False
5513,0248-PGHBZ,Female,True,False,False,67,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,True,Bank transfer (automatic),92.45,6140.85,False
5514,0623-GDISB,Female,False,False,False,1,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),48.45,48.45,False
5515,2892-GESUL,Female,False,True,True,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.35,309.25,False
5516,6923-EFPNL,Male,False,False,False,4,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),51.75,201.1,True
5517,7472-EQOAV,Male,True,True,True,71,True,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,True,Bank transfer (automatic),86.7,6179.35,False
5518,9574-RKJIF,Male,False,True,True,30,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,94.4,2838.7,True
5519,2043-WVTQJ,Male,False,True,False,1,True,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,False,Mailed check,55.7,55.7,False
5520,8034-RYTVV,Female,False,False,False,55,True,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,True,Credit card (automatic),84.25,4589.85,False
5521,3863-QSTYI,Male,False,False,False,59,True,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,True,Electronic check,64.65,3735.45,False
5522,2619-WFQWU,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.15,70.15,True
5523,5044-LRQAQ,Female,False,True,False,7,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),69.2,477.55,False
5524,1716-LSAMB,Male,False,True,True,45,True,No,DSL,Yes,No,No,Yes,No,No,Two year,False,Bank transfer (automatic),54.65,2553.7,False
5525,1333-PBMXB,Female,False,True,True,54,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),24.75,1342.15,False
5526,6546-OPBBH,Male,False,True,True,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,23.95,1216.35,False
5527,5985-BEHZK,Female,True,True,False,72,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,False,Credit card (automatic),105.0,7578.05,False
5528,9127-QRZMH,Male,False,True,False,44,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,True,Bank transfer (automatic),59.85,2603.95,False
5529,5919-VCZYM,Male,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.05,42.7,False
5530,9644-KVCNC,Female,False,False,False,66,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,True,Bank transfer (automatic),92.15,6056.9,False
5531,2137-DQMEV,Male,False,True,True,68,False,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,False,Mailed check,44.8,2983.65,False
5532,8174-LNWMW,Female,False,False,False,31,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.9,689.35,False
5533,9279-CJEOJ,Female,True,False,False,21,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),95.4,2025.1,False
5534,7964-VEXDG,Male,False,False,True,21,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,80.35,1747.2,False
5535,2404-JIBFC,Female,False,True,True,55,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),85.1,4657.95,False
5536,0778-NELLA,Male,False,False,False,9,False,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,True,Credit card (automatic),34.7,296.1,True
5537,8029-XYPWT,Male,True,True,False,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),115.05,8016.6,False
5538,4614-NUVZD,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,81.1,81.1,True
5539,4632-PAOYU,Male,False,True,True,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.95,433.5,False
5540,3803-KMQFW,Female,False,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.55,20.55,True
5541,6804-GDMOI,Female,False,False,False,61,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Electronic check,106.6,6428.4,True
5542,2990-OGYTD,Female,False,True,False,67,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),86.15,5883.85,False
5543,6646-JPPHA,Female,True,False,False,14,True,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,False,Electronic check,78.85,1043.8,False
5544,9572-MTILT,Male,False,True,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,True,Electronic check,106.75,6252.9,True
5545,7658-UYUQS,Male,True,True,False,21,True,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,False,Bank transfer (automatic),86.55,1857.25,False
5546,7880-XSOJX,Male,False,False,False,4,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,False,Mailed check,42.4,146.4,False
5547,9611-CTWIH,Female,False,False,False,3,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,89.45,240.45,True
5548,4589-IUAJB,Male,False,True,False,70,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.25,1724.15,False
5549,0329-GTIAJ,Female,False,False,False,3,True,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,97.9,315.3,True
5550,8746-BFOAJ,Male,True,False,False,21,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.5,429.55,False
5551,8457-XIGKN,Male,False,False,False,20,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),19.6,356.15,False
5552,6072-NUQCB,Male,False,True,True,22,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.25,488.25,False
5553,6629-CZTTH,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Mailed check,55.7,55.7,True
5554,8838-GPHZP,Female,False,False,False,63,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.6,1298.7,False
5555,8750-QWZAJ,Female,False,True,True,70,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),19.8,1378.75,False
5556,5364-EVNIB,Male,False,False,False,13,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,79.8,973.45,True
5557,6918-UMQCG,Female,False,False,False,5,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,80.2,384.25,False
5558,0675-NCDYU,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),116.4,8543.25,False
5559,6339-DKLMK,Female,False,False,False,13,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,31.65,389.95,False
5560,1346-PJWTK,Male,False,True,False,61,True,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,False,Credit card (automatic),94.15,5731.85,False
5561,5088-QZLRL,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.65,20.65,False
5562,8023-QHAIO,Female,True,True,False,56,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Bank transfer (automatic),76.85,4275.75,False
5563,4397-FRLTA,Female,False,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.15,84.5,False
5564,3057-VJJQE,Male,False,False,False,35,True,Yes,DSL,Yes,No,No,No,No,No,Two year,False,Mailed check,55.25,1924.1,False
5565,5087-SUURX,Female,False,True,False,18,False,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,39.05,669.85,True
5566,2302-OUZXB,Male,False,True,False,72,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,False,Bank transfer (automatic),82.15,5784.3,False
5567,8133-ANHHJ,Female,True,False,False,49,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),103.0,5166.2,False
5568,2270-CHBFN,Female,False,True,False,44,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,True,Credit card (automatic),95.1,4060.55,False
5569,0013-EXCHZ,Female,True,True,False,3,True,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Mailed check,83.9,267.4,True
5570,5982-FPVQN,Female,False,True,True,37,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,95.15,3532.85,False
5571,9107-UKCKY,Male,False,True,False,61,True,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,79.8,4914.8,False
5572,4654-ULTTN,Male,False,True,False,70,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,True,Credit card (automatic),74.8,5315.8,False
5573,5550-VFRLC,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.85,69.85,True
5574,5546-BYZSM,Female,False,False,False,41,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.45,775.6,False
5575,1492-KGETH,Male,False,True,True,70,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,False,Bank transfer (automatic),78.35,5445.95,False
5576,4929-BSTRX,Female,False,False,False,1,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,53.55,53.55,True
5577,4163-HFTUK,Male,False,False,False,51,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.1,1007.8,False
5578,8215-NGSPE,Female,False,True,True,42,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.0,833.55,False
5579,2225-ZRGSG,Female,False,True,True,70,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,False,Bank transfer (automatic),93.9,6579.05,True
5580,8859-YSTWS,Male,False,False,False,48,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.95,1004.5,False
5581,5271-YNWVR,Male,False,True,True,68,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,113.15,7856.0,True
5582,7601-DHFWZ,Female,False,False,False,48,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),24.0,1183.05,False
5583,2657-ALMWY,Female,True,True,False,26,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Electronic check,84.95,2169.75,True
5584,6330-JKLPC,Male,False,True,False,11,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Bank transfer (automatic),80.5,896.9,True
5585,4667-OHGKG,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.3,19.3,True
5586,1998-VHJHK,Female,False,False,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.15,501.35,False
5587,1707-HABPF,Female,True,False,False,46,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,True,Bank transfer (automatic),91.3,4126.35,False
5588,1660-HSOOQ,Male,False,False,False,1,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Mailed check,49.65,49.65,True
5589,7253-UVNDW,Female,False,False,False,46,True,No,DSL,No,No,Yes,Yes,No,No,Two year,False,Credit card (automatic),54.35,2460.15,True
5590,0487-VVUVK,Male,False,True,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.15,477.6,False
5591,7228-OMTPN,Male,False,False,False,4,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,88.45,370.65,True
5592,5063-IUOKK,Male,False,False,False,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,265.75,False
5593,4508-OEBEY,Male,False,True,False,31,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,True,Credit card (automatic),75.5,2424.45,False
5594,0027-KWYKW,Female,False,True,True,23,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,83.75,1849.95,False
5595,2308-STERM,Female,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.4,61.05,False
5596,5982-XMDEX,Female,False,False,False,65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),26.5,1698.55,False
5597,6284-AHOOQ,Male,True,False,False,22,True,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,True,Bank transfer (automatic),90.5,1910.6,True
5598,6051-PTVNS,Female,False,True,True,55,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.15,998.1,False
5599,2344-JMOGN,Male,False,True,False,9,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,True,Mailed check,94.85,890.6,True
5600,3799-ISUZQ,Male,False,True,True,7,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),69.95,529.5,True
